"ts_month","commodity_name","value"
"2019-05-01 00:00:00","Nickel","12035.91304347826"
"2019-05-01 00:00:00","Silver","14.634604347826084"
"2019-05-01 00:00:00","Zinc","2613.4880952380954"
"2019-06-01 00:00:00","Copper","2.678425"
"2019-06-01 00:00:00","Gold","1361.2878749999998"
"2019-06-01 00:00:00","Iron Ore","109.55"
"2019-06-01 00:00:00","Nickel","11943.9375"
"2019-06-01 00:00:00","Silver","15.02285"
"2019-06-01 00:00:00","Zinc","2484.775"
"2019-07-01 00:00:00","Copper","2.685952173913044"
"2019-07-01 00:00:00","Gold","1415.4060826086954"
"2019-07-01 00:00:00","Iron Ore","119.58695652173913"
"2019-07-01 00:00:00","Nickel","13546.304347826086"
"2019-07-01 00:00:00","Silver","15.761630434782608"
"2019-07-01 00:00:00","Zinc","2434.8695652173915"
"2019-08-01 00:00:00","Copper","2.5724318181818187"
"2019-08-01 00:00:00","Gold","1503.1227318181818"
"2019-08-01 00:00:00","Iron Ore","93.5"
"2019-08-01 00:00:00","Nickel","15747.477272727272"
"2019-08-01 00:00:00","Silver","17.18545454545454"
"2019-08-01 00:00:00","Zinc","2279.9166666666665"
"2019-09-01 00:00:00","Copper","2.5931809523809526"
"2019-09-01 00:00:00","Gold","1507.8507142857145"
"2019-09-01 00:00:00","Iron Ore","92.26190476190476"
"2019-09-01 00:00:00","Nickel","17656.880952380954"
"2019-09-01 00:00:00","Silver","18.11520476190476"
"2019-09-01 00:00:00","Zinc","2316.3690476190477"
"2019-10-01 00:00:00","Copper","2.6116521739130434"
"2019-10-01 00:00:00","Gold","1494.7267347826087"
"2019-10-01 00:00:00","Iron Ore","88.58695652173913"
"2019-10-01 00:00:00","Nickel","17046.217391304348"
"2019-10-01 00:00:00","Silver","17.62168260869565"
"2019-10-01 00:00:00","Zinc","2414.586956521739"
"2019-11-01 00:00:00","Copper","2.6534"
"2019-11-01 00:00:00","Gold","1470.1866095238095"
"2019-11-01 00:00:00","Iron Ore","82.9047619047619"
"2019-11-01 00:00:00","Nickel","15171.809523809523"
"2019-11-01 00:00:00","Silver","17.147538095238094"
"2019-11-01 00:00:00","Zinc","2393.1666666666665"
"2019-12-01 00:00:00","Copper","2.7654190476190474"
"2019-12-01 00:00:00","Gold","1481.7790761904762"
"2019-12-01 00:00:00","Iron Ore","90.97727272727273"
"2019-12-01 00:00:00","Nickel","13869.477272727272"
"2019-12-01 00:00:00","Silver","17.169961904761905"
"2019-12-01 00:00:00","Zinc","2270"
"2020-01-01 00:00:00","Copper","2.7517954545454546"
"2020-01-01 00:00:00","Gold","1561.0251272727276"
"2020-01-01 00:00:00","Iron Ore","95.21739130434783"
"2020-01-01 00:00:00","Nickel","13526.130434782608"
"2020-01-01 00:00:00","Silver","17.97051818181818"
"2020-01-01 00:00:00","Zinc","2339.7727272727275"
"2020-02-01 00:00:00","Copper","2.579195"
"2020-02-01 00:00:00","Gold","1595.9989684210527"
"2020-02-01 00:00:00","Iron Ore","87.625"
"2020-02-01 00:00:00","Nickel","12715.55"
"2020-02-01 00:00:00","Silver","17.856326315789474"
"2020-02-01 00:00:00","Zinc","2128.4625"
"2020-03-01 00:00:00","Copper","2.366757142857142"
"2020-03-01 00:00:00","Gold","1592.2491045454544"
"2020-03-01 00:00:00","Iron Ore","88.6590909090909"
"2020-03-01 00:00:00","Nickel","11846.227272727272"
"2020-03-01 00:00:00","Silver","14.969654545454546"
"2020-03-01 00:00:00","Zinc","1922.3181818181818"
"2020-04-01 00:00:00","Copper","2.3005238095238094"
"2020-04-01 00:00:00","Gold","1684.9927166666664"
"2020-04-01 00:00:00","Iron Ore","83.75"
"2020-04-01 00:00:00","Nickel","11785.417727272727"
"2020-04-01 00:00:00","Silver","15.112452380952382"
"2020-04-01 00:00:00","Zinc","1911.55"
"2020-05-01 00:00:00","Copper","2.3856904761904767"
"2020-05-01 00:00:00","Gold","1717.9191066666667"
"2020-05-01 00:00:00","Iron Ore","91.33333333333333"
"2020-05-01 00:00:00","Nickel","12183.785714285714"
"2020-05-01 00:00:00","Silver","16.32630952380952"
"2020-05-01 00:00:00","Zinc","1975.7105263157894"
"2020-06-01 00:00:00","Copper","2.598204545454545"
"2020-06-01 00:00:00","Gold","1736.1831277272724"
"2020-06-01 00:00:00","Iron Ore","103.3409090909091"
"2020-06-01 00:00:00","Nickel","12727.152272727271"
"2020-06-01 00:00:00","Silver","17.72472727272727"
"2020-06-01 00:00:00","Zinc","2032.0681818181818"
"2020-07-01 00:00:00","Copper","2.8656136363636366"
"2020-07-01 00:00:00","Gold","1849.298386818182"
"2020-07-01 00:00:00","Iron Ore","108.02173913043478"
"2020-07-01 00:00:00","Nickel","13402.303913043477"
"2020-07-01 00:00:00","Silver","20.633739130434783"
"2020-07-01 00:00:00","Zinc","2186.891304347826"
"2020-08-01 00:00:00","Copper","2.91695238095238"
"2020-08-01 00:00:00","Gold","1970.8027404761906"
"2020-08-01 00:00:00","Iron Ore","120.07142857142857"
"2020-08-01 00:00:00","Nickel","14575.782857142858"
"2020-08-01 00:00:00","Silver","27.055242857142854"
"2020-08-01 00:00:00","Zinc","2424.775"
"2020-09-01 00:00:00","Copper","3.005659090909091"
"2020-09-01 00:00:00","Gold","1923.1216718181815"
"2020-09-01 00:00:00","Iron Ore","123"
"2020-09-01 00:00:00","Nickel","14857.488636363636"
"2020-09-01 00:00:00","Silver","25.827954545454546"
"2020-09-01 00:00:00","Zinc","2467.1363636363635"
"2020-10-01 00:00:00","Copper","3.056409090909091"
"2020-10-01 00:00:00","Gold","1899.755550909091"
"2020-10-01 00:00:00","Iron Ore","119.25"
"2020-10-01 00:00:00","Nickel","15239.363636363636"
"2020-10-01 00:00:00","Silver","24.208181818181814"
"2020-10-01 00:00:00","Zinc","2457.068181818182"
"2020-11-01 00:00:00","Copper","3.22297619047619"
"2020-11-01 00:00:00","Gold","1865.445830952381"
"2020-11-01 00:00:00","Iron Ore","123.52380952380952"
"2020-11-01 00:00:00","Nickel","15807.733333333334"
"2020-11-01 00:00:00","Silver","24.05078095238095"
"2020-11-01 00:00:00","Zinc","2684.8571428571427"
"2020-12-01 00:00:00","Copper","3.5407499999999996"
"2020-12-01 00:00:00","Gold","1860.1271313043485"
"2020-12-01 00:00:00","Iron Ore","153.06521739130434"
"2020-12-01 00:00:00","Nickel","16832.47"
"2020-12-01 00:00:00","Silver","25.06304782608695"
"2020-12-01 00:00:00","Zinc","2805.440476190476"
"2021-01-01 00:00:00","Copper","3.61845"
"2021-01-01 00:00:00","Gold","1866.2518414285712"
"2021-01-01 00:00:00","Iron Ore","166.73809523809524"
"2021-01-01 00:00:00","Nickel","17800.810476190476"
"2021-01-01 00:00:00","Silver","25.897252380952377"
"2021-01-01 00:00:00","Zinc","2727.1"
"2021-02-01 00:00:00","Copper","3.848825"
"2021-02-01 00:00:00","Gold","1808.0867260000002"
"2021-02-01 00:00:00","Iron Ore","162.325"
"2021-02-01 00:00:00","Nickel","18584.379999999997"
"2021-02-01 00:00:00","Silver","27.277180952380956"
"2021-02-01 00:00:00","Zinc","2765.325"
"2021-03-01 00:00:00","Copper","4.087565217391305"
"2021-03-01 00:00:00","Gold","1721.4059178260866"
"2021-03-01 00:00:00","Iron Ore","166.7391304347826"
"2021-03-01 00:00:00","Nickel","16406.66043478261"
"2021-03-01 00:00:00","Silver","25.604726086956514"
"2021-03-01 00:00:00","Zinc","2805.8152173913045"
"2021-04-01 00:00:00","Copper","4.2324761904761905"
"2021-04-01 00:00:00","Gold","1759.017990909091"
"2021-04-01 00:00:00","Iron Ore","178.25"
"2021-04-01 00:00:00","Nickel","16489.090909090908"
"2021-04-01 00:00:00","Silver","25.6463"
"2021-04-01 00:00:00","Zinc","2848.2125"
"2021-05-01 00:00:00","Copper","4.636761904761904"
"2021-05-01 00:00:00","Gold","1852.4900185714282"
"2021-05-01 00:00:00","Iron Ore","202.85714285714286"
"2021-05-01 00:00:00","Nickel","17604.52619047619"
"2021-05-01 00:00:00","Silver","27.5103"
"2021-05-01 00:00:00","Zinc","2985.2236842105262"
"2021-06-01 00:00:00","Copper","4.389318181818182"
"2021-06-01 00:00:00","Gold","1831.892950454545"
"2021-06-01 00:00:00","Iron Ore","214.75"
"2021-06-01 00:00:00","Nickel","17979.56590909091"
"2021-06-01 00:00:00","Silver","26.913086363636356"
"2021-06-01 00:00:00","Zinc","2968.8295454545455"
"2021-07-01 00:00:00","Copper","4.352840909090907"
"2021-07-01 00:00:00","Gold","1805.6459972727278"
"2021-07-01 00:00:00","Iron Ore","214.3409090909091"
"2021-07-01 00:00:00","Nickel","18818.511363636364"
"2021-07-01 00:00:00","Silver","25.69255454545455"
"2021-07-01 00:00:00","Zinc","2959.875"
"2021-08-01 00:00:00","Copper","4.292886363636364"
"2021-08-01 00:00:00","Gold","1786.1583086363637"
"2021-08-01 00:00:00","Iron Ore","162.0909090909091"
"2021-08-01 00:00:00","Nickel","19136.66909090909"
"2021-08-01 00:00:00","Silver","23.95387272727273"
"2021-08-01 00:00:00","Zinc","2992.3809523809523"
"2021-09-01 00:00:00","Copper","4.311576923076923"
"2021-09-01 00:00:00","Gold","1795.0359876923078"
"2021-09-01 00:00:00","Iron Ore","129.34615384615384"
"2021-09-01 00:00:00","Nickel","19732.76923076923"
"2021-09-01 00:00:00","Silver","23.856653846153847"
"2021-09-01 00:00:00","Zinc","3045.7115384615386"
"2021-10-01 00:00:00","Copper","4.449238095238094"
"2021-10-01 00:00:00","Gold","1776.2989404761906"
"2021-10-01 00:00:00","Iron Ore","114.47619047619048"
"2021-10-01 00:00:00","Nickel","19362.39285714286"
"2021-10-01 00:00:00","Silver","23.374119047619047"
"2021-10-01 00:00:00","Zinc","3340.035714285714"
"2021-11-01 00:00:00","Copper","4.368113636363637"
"2021-11-01 00:00:00","Gold","1817.9034131818182"
"2021-11-01 00:00:00","Iron Ore","91.0909090909091"
"2021-11-01 00:00:00","Nickel","19932.863181818182"
"2021-11-01 00:00:00","Silver","24.128445454545446"
"2021-11-01 00:00:00","Zinc","3261.840909090909"
"2021-12-01 00:00:00","Copper","4.3362954545454535"
"2021-12-01 00:00:00","Gold","1793.3981976000005"
"2021-12-01 00:00:00","Iron Ore","110.45652173913044"
"2021-12-01 00:00:00","Nickel","20026.19652173913"
"2021-12-01 00:00:00","Silver","22.531575999999994"
"2021-12-01 00:00:00","Zinc","3356.9761904761904"
"2022-01-01 00:00:00","Copper","4.439309523809525"
"2022-01-01 00:00:00","Gold","1814.8530763999997"
"2022-01-01 00:00:00","Iron Ore","127.33333333333333"
"2022-01-01 00:00:00","Nickel","22285.166666666668"
"2022-01-01 00:00:00","Silver","23.101875999999997"
"2022-01-01 00:00:00","Zinc","3574.475"
"2022-02-01 00:00:00","Copper","4.502275"
"2022-02-01 00:00:00","Gold","1856.7874490909091"
"2022-02-01 00:00:00","Iron Ore","139.7"
"2022-02-01 00:00:00","Nickel","24015.55"
"2022-02-01 00:00:00","Silver","23.47202727272727"
"2022-02-01 00:00:00","Zinc","3609.925"
"2022-03-01 00:00:00","Copper","4.6869130434782615"
"2022-03-01 00:00:00","Gold","1951.525918695652"
"2022-03-01 00:00:00","Iron Ore","147.34782608695653"
"2022-03-01 00:00:00","Nickel","37652.04347826087"
"2022-03-01 00:00:00","Silver","25.27741304347826"
"2022-03-01 00:00:00","Zinc","3955.7391304347825"
"2022-04-01 00:00:00","Copper","4.646925"
"2022-04-01 00:00:00","Gold","1936.993921428571"
"2022-04-01 00:00:00","Iron Ore","146.66666666666666"
"2022-04-01 00:00:00","Nickel","33133.80952380953"
"2022-04-01 00:00:00","Silver","24.562580952380955"
"2022-04-01 00:00:00","Zinc","4309.289473684211"
"2022-05-01 00:00:00","Copper","4.250909090909091"
"2022-05-01 00:00:00","Gold","1848.0821349999999"
"2022-05-01 00:00:00","Iron Ore","131.0909090909091"
"2022-05-01 00:00:00","Nickel","28228.886818181818"
"2022-05-01 00:00:00","Silver","21.8617"
"2022-05-01 00:00:00","Zinc","3737.6190476190477"
"2022-06-01 00:00:00","Copper","4.116295454545455"
"2022-06-01 00:00:00","Gold","1836.7642640909094"
"2022-06-01 00:00:00","Iron Ore","131.04545454545453"
"2022-06-01 00:00:00","Nickel","25877.06818181818"
"2022-06-01 00:00:00","Silver","21.490136363636363"
"2022-06-01 00:00:00","Zinc","3571"
"2022-07-01 00:00:00","Copper","3.400809523809524"
"2022-07-01 00:00:00","Gold","1736.4844099999998"
"2022-07-01 00:00:00","Iron Ore","109.04761904761905"
"2022-07-01 00:00:00","Nickel","21481.89285714286"
"2022-07-01 00:00:00","Silver","19.088533333333334"
"2022-07-01 00:00:00","Zinc","3026.9523809523807"
"2022-08-01 00:00:00","Copper","3.60824347826087"
"2022-08-01 00:00:00","Gold","1763.07483"
"2022-08-01 00:00:00","Iron Ore","109.06521739130434"
"2022-08-01 00:00:00","Nickel","22034.891304347828"
"2022-08-01 00:00:00","Silver","19.679799999999997"
"2022-08-01 00:00:00","Zinc","3499.1363636363635"
"2022-09-01 00:00:00","Copper","3.466727272727273"
"2022-09-01 00:00:00","Gold","1680.7288795454544"
"2022-09-01 00:00:00","Iron Ore","100.8409090909091"
"2022-09-01 00:00:00","Nickel","22773.966363636366"
"2022-09-01 00:00:00","Silver","18.905627272727273"
"2022-09-01 00:00:00","Zinc","3102.090909090909"
"2022-10-01 00:00:00","Copper","3.4403095238095243"
"2022-10-01 00:00:00","Gold","1665.6766785714287"
"2022-10-01 00:00:00","Iron Ore","94.61904761904762"
"2022-10-01 00:00:00","Nickel","22032.89285714286"
"2022-10-01 00:00:00","Silver","19.45043809523809"
"2022-10-01 00:00:00","Zinc","2933.309523809524"
"2022-11-01 00:00:00","Copper","3.6606000000000005"
"2022-11-01 00:00:00","Gold","1729.2072004545453"
"2022-11-01 00:00:00","Iron Ore","94.56818181818181"
"2022-11-01 00:00:00","Nickel","25562.697727272727"
"2022-11-01 00:00:00","Silver","21.06560454545454"
"2022-11-01 00:00:00","Zinc","2930.3636363636365"
"2022-12-01 00:00:00","Copper","3.8199047619047612"
"2022-12-01 00:00:00","Gold","1797.4628668181815"
"2022-12-01 00:00:00","Iron Ore","111.4090909090909"
"2022-12-01 00:00:00","Nickel","28985.920454545456"
"2022-12-01 00:00:00","Silver","23.38135909090909"
"2022-12-01 00:00:00","Zinc","3104.225"
"2023-01-01 00:00:00","Copper","4.12517619047619"
"2023-01-01 00:00:00","Gold","1899.797040869565"
"2023-01-01 00:00:00","Iron Ore","122.43181818181819"
"2023-01-01 00:00:00","Nickel","28271.49090909091"
"2023-01-01 00:00:00","Silver","23.750578260869563"
"2023-01-01 00:00:00","Zinc","3289.1428571428573"
"2023-02-01 00:00:00","Copper","4.082425"
"2023-02-01 00:00:00","Gold","1853.6226619999998"
"2023-02-01 00:00:00","Iron Ore","127.075"
"2023-02-01 00:00:00","Nickel","26727.95"
"2023-02-01 00:00:00","Silver","21.897560000000002"
"2023-02-01 00:00:00","Zinc","3105.225"
"2023-03-01 00:00:00","Copper","4.035526086956522"
"2023-03-01 00:00:00","Gold","1914.8936369565217"
"2023-03-01 00:00:00","Iron Ore","127.97826086956522"
"2023-03-01 00:00:00","Nickel","23288.608260869565"
"2023-03-01 00:00:00","Silver","22.01283913043478"
"2023-03-01 00:00:00","Zinc","2943"
"2023-04-01 00:00:00","Copper","4.00078947368421"
"2023-04-01 00:00:00","Gold","2000.8909263157889"
"2023-04-01 00:00:00","Iron Ore","117.125"
"2023-04-01 00:00:00","Nickel","23770.7995"
"2023-04-01 00:00:00","Silver","25.08225263157895"
"2023-04-01 00:00:00","Zinc","2761.1111111111113"
"2023-05-01 00:00:00","Copper","3.736817391304348"
"2023-05-01 00:00:00","Gold","1991.0614199999998"
"2023-05-01 00:00:00","Iron Ore","104.52173913043478"
"2023-05-01 00:00:00","Nickel","22134.782608695652"
"2023-05-01 00:00:00","Silver","24.234043478260872"
"2023-05-01 00:00:00","Zinc","2485.625"
"2023-06-01 00:00:00","Copper","3.800418181818181"
"2023-06-01 00:00:00","Gold","1940.9494136363637"
"2023-06-01 00:00:00","Iron Ore","113.0909090909091"
"2023-06-01 00:00:00","Nickel","21233.278181818183"
"2023-06-01 00:00:00","Silver","23.380677272727272"
"2023-06-01 00:00:00","Zinc","2381.590909090909"
"2023-07-01 00:00:00","Copper","3.8360238095238097"
"2023-07-01 00:00:00","Gold","1948.9638309523812"
"2023-07-01 00:00:00","Iron Ore","113.97619047619048"
"2023-07-01 00:00:00","Nickel","21091.261904761905"
"2023-07-01 00:00:00","Silver","24.119642857142857"
"2023-07-01 00:00:00","Zinc","2415.5476190476193"
"2023-08-01 00:00:00","Copper","3.7821521739130426"
"2023-08-01 00:00:00","Gold","1917.7794534782606"
"2023-08-01 00:00:00","Iron Ore","109.6086956521739"
"2023-08-01 00:00:00","Nickel","20446.358260869565"
"2023-08-01 00:00:00","Silver","23.45821739130435"
"2023-08-01 00:00:00","Zinc","2407.9545454545455"
"2023-09-01 00:00:00","Copper","3.737871428571429"
"2023-09-01 00:00:00","Gold","1913.01044"
"2023-09-01 00:00:00","Iron Ore","120.42857142857143"
"2023-09-01 00:00:00","Nickel","19644.64285714286"
"2023-09-01 00:00:00","Silver","23.105323809523814"
"2023-09-01 00:00:00","Zinc","2518.5238095238096"
"2023-10-01 00:00:00","Copper","3.6043863636363636"
"2023-10-01 00:00:00","Gold","1916.133284545455"
"2023-10-01 00:00:00","Iron Ore","118.75"
"2023-10-01 00:00:00","Nickel","18264.035454545457"
"2023-10-01 00:00:00","Silver","22.34693181818182"
"2023-10-01 00:00:00","Zinc","2465.3636363636365"
"2023-11-01 00:00:00","Copper","3.7225363636363635"
"2023-11-01 00:00:00","Gold","1985.1464227272722"
"2023-11-01 00:00:00","Iron Ore","131.25"
"2023-11-01 00:00:00","Nickel","17027.363636363636"
"2023-11-01 00:00:00","Silver","23.490527272727274"
"2023-11-01 00:00:00","Zinc","2550.318181818182"
"2023-12-01 00:00:00","Copper","3.849825"
"2023-12-01 00:00:00","Gold","2034.3414129999996"
"2023-12-01 00:00:00","Iron Ore","137.54761904761904"
"2023-12-01 00:00:00","Nickel","16443.52380952381"
"2023-12-01 00:00:00","Silver","23.926650000000002"
"2023-12-01 00:00:00","Zinc","2509.9736842105262"
"2024-01-01 00:00:00","Copper","3.7829470588235297"
"2024-01-01 00:00:00","Gold","2033.0954017647061"
"2024-01-01 00:00:00","Iron Ore","136.64705882352942"
"2024-01-01 00:00:00","Nickel","16023.651764705879"
"2024-01-01 00:00:00","Silver","22.850799999999996"
"2024-01-01 00:00:00","Zinc","2519.5"
